id,name,description,PerkType,icon_url,ConditionText,CompatibleEquipment,ExclusiveLabels,ExclusiveLabel,CraftModItem,GeneratedLabel
perkid_stat_armorscholar,Scholar Armor Attributes,Increases Intelligence attribute on an armor piece.,,https://nwdb.info/images/icons/misc/icon_attribute_arrow.png,,,,,,
perkid_stat_armorsentry,Sentry Armor Attributes,Increases Constitution attribute on an armor piece.,,https://nwdb.info/images/icons/misc/icon_attribute_arrow.png,,,,,,
perkid_stat_armorsoldier,Soldier Armor Attributes,Increases Strength attribute on an armor piece.,,https://nwdb.info/images/icons/misc/icon_attribute_arrow.png,,,,,,
perkid_stat_armorspellsword,Spellsword Armor Attributes,Increases Strength and Intelligence on an armor piece.,,https://nwdb.info/images/icons/misc/icon_attribute_arrow.png,,,,,,
perkid_stat_armortrickster,Trickster Armor Attributes,Increases Intelligence and Dexterity on an armor piece.,,https://nwdb.info/images/icons/misc/icon_attribute_arrow.png,,,,,,
perkid_stat_armorwarden,Warden Armor Attributes,Increases Constitution and Dexterity on an armor piece.,,https://nwdb.info/images/icons/misc/icon_attribute_arrow.png,,,,,,
perkid_stat_armorzealot,Zealot Armor Attributes,Increases Focus and Strength on an armor piece.,,https://nwdb.info/images/icons/misc/icon_attribute_arrow.png,,,,,,
perkid_stat_onehandartificer,Artificer Sword/Shield Attributes,Increases Focus and Dexterity on a weapon that splits its attributes between 2 slots.,,https://nwdb.info/images/icons/misc/icon_attribute_arrow.png,,,,,,
perkid_stat_onehandassassin,Assassin Sword/Shield Attributes,Increases Dexterity and Intelligence on a weapon that splits its attributes between 2 slots.,,https://nwdb.info/images/icons/misc/icon_attribute_arrow.png,,,,,,
perkid_stat_onehandbarbarian,Barbarian Sword/Shield Attributes,Increases Strength and Constitution on a weapon that splits its attributes between 2 slots.,,https://nwdb.info/images/icons/misc/icon_attribute_arrow.png,,,,,,
perkid_stat_onehandbattlemage,Battlemage Sword/Shield Attributes,Increases Intelligence and Strength on a weapon that splits its attributes between 2 slots.,,https://nwdb.info/images/icons/misc/icon_attribute_arrow.png,,,,,,
perkid_stat_onehandbrigand,Brigand Sword/Shield Attributes,Increases Dexterity and Constitution on a weapon that splits its attributes between 2 slots.,,https://nwdb.info/images/icons/misc/icon_attribute_arrow.png,,,,,,
perkid_stat_onehandcavalier,Cavalier Sword/Shield Attributes,Increases Dexterity and Strength on a weapon that splits its attributes between 2 slots.,,https://nwdb.info/images/icons/misc/icon_attribute_arrow.png,,,,,,
perkid_stat_onehandcleric,Cleric Sword/Shield Attributes,Increases Focus and Constitution on a weapon that splits its attributes between 2 slots.,,https://nwdb.info/images/icons/misc/icon_attribute_arrow.png,,,,,,
perkid_stat_onehanddruid,Druid Sword/Shield Attributes,Increases Constitution and Intelligence on a weapon that splits its attributes between 2 slots.,,https://nwdb.info/images/icons/misc/icon_attribute_arrow.png,,,,,,
perkid_stat_onehandduelist,Duelist Sword/Shield Attributes,Increases Dexterity and Focus on a weapon that splits its attributes between 2 slots.,,https://nwdb.info/images/icons/misc/icon_attribute_arrow.png,,,,,,
perkid_stat_onehandfighter,Fighter Sword/Shield Attributes,Increases Strength and Dexterity on a weapon that splits its attributes between 2 slots.,,https://nwdb.info/images/icons/misc/icon_attribute_arrow.png,,,,,,
perkid_stat_onehandknight,Knight Sword/Shield Attributes,Increases Constitution and Strength on a weapon that splits its attributes between 2 slots.,,https://nwdb.info/images/icons/misc/icon_attribute_arrow.png,,,,,,
perkid_stat_onehandmage,Mage Sword/Shield Attributes,Increases Intelligence and Focus on a weapon that splits its attributes between 2 slots.,,https://nwdb.info/images/icons/misc/icon_attribute_arrow.png,,,,,,
perkid_stat_onehandmonk,Monk Sword/Shield Attributes,Increases Strength and Focus on a weapon that splits its attributes between 2 slots.,,https://nwdb.info/images/icons/misc/icon_attribute_arrow.png,,,,,,
perkid_stat_onehandnomad,Nomad Sword/Shield Attributes,Increases Constitution and Focus on a weapon that splits its attributes between 2 slots.,,https://nwdb.info/images/icons/misc/icon_attribute_arrow.png,,,,,,
perkid_stat_onehandoccultist,Occultist Sword/Shield Attributes,Increases Intelligence and Constitution on a weapon that splits its attributes between 2 slots.,,https://nwdb.info/images/icons/misc/icon_attribute_arrow.png,,,,,,
perkid_stat_onehandpriest,Priest Sword/Shield Attributes,Increases Focus and Intelligence on a weapon that splits its attributes between 2 slots.,,https://nwdb.info/images/icons/misc/icon_attribute_arrow.png,,,,,,
perkid_stat_onehandranger,Ranger Sword/Shield Attributes,Increases Dexterity attribute on a weapon that splits its attributes between 2 slots.,,https://nwdb.info/images/icons/misc/icon_attribute_arrow.png,,,,,,
perkid_stat_onehandsage,Sage Sword/Shield Attributes,Increases Focus attribute on a weapon that splits its attributes between 2 slots.,,https://nwdb.info/images/icons/misc/icon_attribute_arrow.png,,,,,,
perkid_stat_onehandscholar,Scholar Sword/Shield Attributes,Increases Intelligence attribute on a weapon that splits its attributes between 2 slots.,,https://nwdb.info/images/icons/misc/icon_attribute_arrow.png,,,,,,
perkid_stat_onehandsentry,Sentry Sword/Shield Attributes,Increases Constitution attribute on a weapon that splits its attributes between 2 slots.,,https://nwdb.info/images/icons/misc/icon_attribute_arrow.png,,,,,,
perkid_stat_onehandsoldier,Soldier Sword/Shield Attributes,Increases Strength attribute on a weapon that splits its attributes between 2 slots.,,https://nwdb.info/images/icons/misc/icon_attribute_arrow.png,,,,,,
perkid_stat_onehandspellsword,Spellsword Sword/Shield Attributes,Increases Strength and Intelligence on a weapon that splits its attributes between 2 slots.,,https://nwdb.info/images/icons/misc/icon_attribute_arrow.png,,,,,,
perkid_stat_onehandtrickster,Trickster Sword/Shield Attributes,Increases Intelligence and Dexterity on a weapon that splits its attributes between 2 slots.,,https://nwdb.info/images/icons/misc/icon_attribute_arrow.png,,,,,,
perkid_stat_onehandwarden,Warden Sword/Shield Attributes,Increases Constitution and Dexterity on a weapon that splits its attributes between 2 slots.,,https://nwdb.info/images/icons/misc/icon_attribute_arrow.png,,,,,,
perkid_stat_onehandzealot,Zealot Sword/Shield Attributes,Increases Focus and Strength on a weapon that splits its attributes between 2 slots.,,https://nwdb.info/images/icons/misc/icon_attribute_arrow.png,,,,,,
perkid_stat_twohandartificer,Artificer Main-Hand Weapon Attributes,Increases Focus and Dexterity on a main-hand only weapon.,,https://nwdb.info/images/icons/misc/icon_attribute_arrow.png,,,,,,
perkid_stat_twohandassassin,Assassin Main-Hand Weapon Attributes,Increases Dexterity and Intelligence on a main-hand only weapon.,,https://nwdb.info/images/icons/misc/icon_attribute_arrow.png,,,,,,
perkid_stat_twohandbarbarian,Barbarian Main-Hand Weapon Attributes,Increases Strength and Constitution on a main-hand only weapon.,,https://nwdb.info/images/icons/misc/icon_attribute_arrow.png,,,,,,
perkid_stat_twohandbattlemage,Battlemage Main-Hand Weapon Attributes,Increases Intelligence and Strength on a main-hand only weapon.,,https://nwdb.info/images/icons/misc/icon_attribute_arrow.png,,,,,,
perkid_stat_twohandbrigand,Brigand Main-Hand Weapon Attributes,Increases Dexterity and Constitution on a main-hand only weapon.,,https://nwdb.info/images/icons/misc/icon_attribute_arrow.png,,,,,,
perkid_stat_twohandcavalier,Cavalier Main-Hand Weapon Attributes,Increases Dexterity and Strength on a main-hand only weapon.,,https://nwdb.info/images/icons/misc/icon_attribute_arrow.png,,,,,,
perkid_stat_twohandcleric,Cleric Main-Hand Weapon Attributes,Increases Focus and Constitution on a main-hand only weapon.,,https://nwdb.info/images/icons/misc/icon_attribute_arrow.png,,,,,,
perkid_stat_twohanddruid,Druid Main-Hand Weapon Attributes,Increases Constitution and Intelligence on a main-hand only weapon.,,https://nwdb.info/images/icons/misc/icon_attribute_arrow.png,,,,,,
perkid_stat_twohandduelist,Duelist Main-Hand Weapon Attributes,Increases Dexterity and Focus on a main-hand only weapon.,,https://nwdb.info/images/icons/misc/icon_attribute_arrow.png,,,,,,
perkid_stat_twohandfighter,Fighter Main-Hand Weapon Attributes,Increases Strength and Dexterity on a main-hand only weapon.,,https://nwdb.info/images/icons/misc/icon_attribute_arrow.png,,,,,,
perkid_stat_twohandknight,Knight Main-Hand Weapon Attributes,Increases Constitution and Strength on a main-hand only weapon.,,https://nwdb.info/images/icons/misc/icon_attribute_arrow.png,,,,,,
perkid_stat_twohandmage,Mage Main-Hand Weapon Attributes,Increases Intelligence and Focus on a main-hand only weapon.,,https://nwdb.info/images/icons/misc/icon_attribute_arrow.png,,,,,,
perkid_stat_twohandmonk,Monk Main-Hand Weapon Attributes,Increases Strength and Focus on a main-hand only weapon.,,https://nwdb.info/images/icons/misc/icon_attribute_arrow.png,,,,,,
perkid_stat_twohandnomad,Nomad Main-Hand Weapon Attributes,Increases Constitution and Focus on a main-hand only weapon.,,https://nwdb.info/images/icons/misc/icon_attribute_arrow.png,,,,,,
perkid_stat_twohandoccultist,Occultist Main-Hand Weapon Attributes,Increases Intelligence and Constitution on a main-hand only weapon.,,https://nwdb.info/images/icons/misc/icon_attribute_arrow.png,,,,,,
perkid_stat_twohandpriest,Priest Main-Hand Weapon Attributes,Increases Focus and Intelligence on a main-hand only weapon.,,https://nwdb.info/images/icons/misc/icon_attribute_arrow.png,,,,,,
perkid_stat_twohandranger,Ranger Main-Hand Weapon Attributes,Increases Dexterity attribute on a main-hand only weapon.,,https://nwdb.info/images/icons/misc/icon_attribute_arrow.png,,,,,,
perkid_stat_twohandsage,Sage Main-Hand Weapon Attributes,Increases Focus attribute on a main-hand only weapon.,,https://nwdb.info/images/icons/misc/icon_attribute_arrow.png,,,,,,
perkid_stat_twohandscholar,Scholar Main-Hand Weapon Attributes,Increases Intelligence attribute on a main-hand only weapon.,,https://nwdb.info/images/icons/misc/icon_attribute_arrow.png,,,,,,
perkid_stat_twohandsentry,Sentry Main-Hand Weapon Attributes,Increases Constitution attribute on a main-hand only weapon.,,https://nwdb.info/images/icons/misc/icon_attribute_arrow.png,,,,,,
perkid_stat_twohandsoldier,Soldier Main-Hand Weapon Attributes,Increases Strength attribute on a main-hand only weapon.,,https://nwdb.info/images/icons/misc/icon_attribute_arrow.png,,,,,,
perkid_stat_twohandspellsword,Spellsword Main-Hand Weapon Attributes,Increases Strength and Intelligence on a main-hand only weapon.,,https://nwdb.info/images/icons/misc/icon_attribute_arrow.png,,,,,,
perkid_stat_twohandtrickster,Trickster Main-Hand Weapon Attributes,Increases Intelligence and Dexterity on a main-hand only weapon.,,https://nwdb.info/images/icons/misc/icon_attribute_arrow.png,,,,,,
perkid_stat_twohandwarden,Warden Main-Hand Weapon Attributes,Increases Constitution and Dexterity on a main-hand only weapon.,,https://nwdb.info/images/icons/misc/icon_attribute_arrow.png,,,,,,
perkid_stat_twohandzealot,Zealot Main-Hand Weapon Attributes,Increases Focus and Strength on a main-hand only weapon.,,https://nwdb.info/images/icons/misc/icon_attribute_arrow.png,,,,,,
perkid_gem_emptygemslot,Empty Socket,Attach a gem to add its effect.,,https://nwdb.info/images/crafting/crafting_gemslot.png,,,,,,
perkid_gem_threatadd1,Taunting I,Taunts are active. Generate ${150 * perkMultiplier}% more threat.,,https://nwdb.info/images/icons/items/resource/carneliancutt1.png,,,,,,
perkid_gem_threatadd2,Taunting II,Taunts are active. Generate ${250 * perkMultiplier}% more threat.,,https://nwdb.info/images/icons/items/resource/carneliancutt2.png,,,,,,
perkid_gem_threatadd3,Taunting III,Taunts are active. Generate ${300 * perkMultiplier}% more threat.,,https://nwdb.info/images/icons/items/resource/carneliancutt3.png,,,,,,
perkid_gem_threatadd4,Taunting IV,Taunts are active. Generate ${350 * perkMultiplier}% more threat.,,https://nwdb.info/images/icons/items/resource/carneliancutt4.png,,,,,,
perkid_gem_threatsub1,Calming I,Generate ${4 * perkMultiplier}% less threat. And deal 0.5% more damage to taunted foes. (Note: Actual values may scale with Gear Score.),,https://nwdb.info/images/icons/items/resource/carneliancutt1.png,,,,,,
perkid_gem_threatsub2,Calming II,Generate ${6 * perkMultiplier}% less threat. And deal 1% more damage to taunted foes. (Note: Actual values may scale with Gear Score.),,https://nwdb.info/images/icons/items/resource/carneliancutt2.png,,,,,,
perkid_gem_threatsub3,Calming III,Generate ${8 * perkMultiplier}% less threat. And deal 1.5% more damage to taunted foes. (Note: Actual values may scale with Gear Score.),,https://nwdb.info/images/icons/items/resource/carneliancutt3.png,,,,,,
perkid_gem_threatsub4,Calming IV,Generate ${10 * perkMultiplier}% less threat. And deal 2% more damage to taunted foes. (Note: Actual values may scale with Gear Score.),,https://nwdb.info/images/icons/items/resource/carneliancutt4.png,,,,,,
perkid_gem_luck1,Lucky I,+0.25% chance at rare items from chests and monsters. (Note: Actual values may scale with Gear Score.),,https://nwdb.info/images/icons/items/resource/pearlt1.png,,,,,,
perkid_gem_luck2,Lucky II,+0.35000000000000003% chance at rare items from chests and monsters. (Note: Actual values may scale with Gear Score.),,https://nwdb.info/images/icons/items/resource/pearlt2.png,,,,,,
perkid_gem_luck3,Lucky III,+0.45% chance at rare items from chests and monsters. (Note: Actual values may scale with Gear Score.),,https://nwdb.info/images/icons/items/resource/pearlt3.png,,,,,,
perkid_gem_luck4,Lucky IV,+0.5% chance at rare items from chests and monsters. (Note: Actual values may scale with Gear Score.),,https://nwdb.info/images/icons/items/resource/pearlt4.png,,,,,,
fisharmorluck1,Lucky Waters I,Small increase to chance of catching better fish.,,https://nwdb.info/images/icons/perks/fisharmorluck1.png,,,,,,
fisharmorluck2,Lucky Waters II,Medium increase to chance of catching better fish.,,https://nwdb.info/images/icons/perks/fisharmorluck2.png,,,,,,
fisharmorluck3,Lucky Waters III,Large increase to chance of catching better fish.,,https://nwdb.info/images/icons/perks/fisharmorluck3.png,,,,,,
fisharmorsize1,Fishing Colossus I,Small increase to chance of catching larger fish.,,https://nwdb.info/images/icons/perks/fisharmorsize1.png,,,,,,
fisharmorsize2,Fishing Colossus II,Medium increase to chance of catching larger fish.,,https://nwdb.info/images/icons/perks/fisharmorsize2.png,,,,,,
fisharmorsize3,Fishing Colossus III,Large increase to chance of catching larger fish.,,https://nwdb.info/images/icons/perks/fisharmorsize3.png,,,,,,
fisharmorcastdistance1,Fishing Reach I,+1% cast distance. (Note: Actual values may scale with Gear Score.),,https://nwdb.info/images/icons/perks/fisharmorcastdistance1.png,,,,,,
fisharmorcastdistance2,Fishing Reach II,+2% cast distance. (Note: Actual values may scale with Gear Score.),,https://nwdb.info/images/icons/perks/fisharmorcastdistance2.png,,,,,,
fisharmorcastdistance3,Fishing Reach III,+3% cast distance. (Note: Actual values may scale with Gear Score.),,https://nwdb.info/images/icons/perks/fisharmorcastdistance3.png,,,,,,
fishluckday1,Lucky Day I,Small increase to chance of catching better fish during daytime.,,https://nwdb.info/images/icons/perks/fishluckday1.png,,,,,,
fishluckday2,Lucky Day II,Medium increase to chance of catching better fish during daytime.,,https://nwdb.info/images/icons/perks/fishluckday2.png,,,,,,
fishluckday3,Lucky Day III,Large increase to chance of catching better fish during daytime.,,https://nwdb.info/images/icons/perks/fishluckday3.png,,,,,,
