"Icon","Perk ID","Name","Description","Type","Craft Mod","Item Class","Exclusive Labels","Exclude Item Class","Is Stackable Ability","Affix","Applied Prefix","Applied Suffix","Category","Channel","Combat Status","Condition Event","Day Phases","Deprecated Perk Id","Display Name","Equip Ability","Exclude From Trading Post","Fishing Water Type","Group Name","Icon Path","Includes","Item Class GSBonus","Item Perk Conflicts Loc Text","Name Priority","Only In Open World","Open World Only Override Game Modes","Scaling Per Gear Score","Scaling Per Gear Score Attributes","Schedule ID","Secondary Effect Display Name","Sorting","Stat Display Text","Territory Id","Tier","Weapon Tag","World Tags","ABABleed","ABACurse","ABADisease","ABAFrostbite","ABAPoison","ABSAcid","ABSArcane","ABSCorruption","ABSFire","ABSIce","ABSLightning","ABSNature","ABSSiege","ABSSlash","ABSStandard","ABSStrike","ABSThrust","ABSVitals Category","AFAAcid","AFABleed","AFABlight","AFACurse","AFADisease","AFAFrostbite","AFAPoison","Additional Damage","Affliction Damage","Affliction Multiplier","Append To Tooltip","Attribute Modifiers","Attribute Placing Mods","BLAArcane","BLACorruption","BLAFire","BLAIce","BLALightning","BLANature","BLASiege","BLASlash","BLAStandard","BLAStrike","BLAThrust","Base Damage Modifier","Base Damage Type","DMGAcid","DMGArcane","DMGCorruption","DMGFire","DMGIce","DMGLightning","DMGNature","DMGSiege","DMGSlash","DMGStandard","DMGStrike","DMGThrust","DMGVitals Category","Damage Percentage","Damage Type","Disable Durability Loss","Durability Mod","Effect Duration Multiplier","Effect Mod Multiplier","Encumbrance","Fall Damage Mod","Fast Travel Encumbrance Mod","Fish Rarity Roll Modifier","Fish Size Roll Modifier","Fishing Line Strength","Gathering Efficiency","Heal Mod","Health Rate","Is Additive Damage","MODConstitution","MODDexterity","MODFocus","MODIntelligence","MODStrength","MP  Final Note Perfect XPBonus","MP  Group XPBonus","MP  Ignore Missed Notes","MP  Opening Notes Perfect","MP  Rake Reduction","MP  Solo XPBonus","Mana Rate","Max Cast Distance","Max Health Mod","Max Mana Mod","Max Mount Stamina","Max Stamina Mod","Mount Bonus Encumbrance Mod","Mount Off Road Dash Speed Mod","Mount On Road Dash Speed Mod","Mount Stamina Rate","Mount Summon Time Mod","Move Speed Mod","Prefer Higher Scaling","RESAcid","RESBlight","RESCurse","RESPoison","Scaling Dexterity","Scaling Focus","Scaling Intelligence","Scaling Strength","Stamina Cost ID","Stamina Cost Multiplier","Stamina Damage Modifier","Stamina Rate","Status Effect","Status ID","Summer Fish Rarity Roll Modifier","Territory Standing Mod","Use Affix Scaling On Base Damage","Use Count Multiplier","Use Weapon Attribute Scaling","WKNAcid","WKNArcane","WKNCorruption","WKNFire","WKNIce","WKNLightning","WKNNature","WKNSiege","WKNSlash","WKNStandard","WKNStrike","WKNThrust","Weapon Effect Type","Weight Multiplier"
"","PerkID_Stat_ArmorSoldier","Soldier Armor Attributes  of the Soldier ","Increases Strength attribute on an armor piece.","Inherent","STRBonusT1","EquippableChest, EquippableLegs, EquippableHead, EquippableHands, EquippableFeet, EquippableAmulet, EquippableRing, EquippableToken","Attribute, Strength","","","Affix_Stat_ArmorSoldier","","SoldierSuffix","","1","","OnEquip","","","Perk_Attribute_ArmorSoldier","","","","","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/misc/icon_attribute_arrow.webp","","","","","false","","0.018,625:0.03134,700:0.04,720:0.16,725:0.032","","","","Attribute","ui_stat_bonus_single_tooltip","","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","0","0","","","0","","","","","","","0","0","0","","0","","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","","0","","false","0","","","0","0","0","0","0","0","0","","","false","0","0","0","0","2.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","false","","0","0","0","0","0","0","0","","","0","0","","Affix_Stat_ArmorSoldier","","0","false","0","","","","","","","","","","","","","","","0"
"","PerkID_Stat_ArmorSpellsword","Spellsword Armor Attributes  of the Spellsword ","Increases Strength and Intelligence on an armor piece.","Inherent","STRINTBonusT1","EquippableChest, EquippableLegs, EquippableHead, EquippableHands, EquippableFeet, EquippableAmulet, EquippableRing, EquippableToken","Attribute","","","Affix_Stat_ArmorSpellsword","","SpellswordSuffix","","1","","OnEquip","","","Perk_Attribute_ArmorSpellsword","","","","","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/misc/icon_attribute_arrow.webp","","","","","false","","0.018,625:0.03134,700:0.04,720:0.16,725:0.032","","","","Attribute","ui_stat_bonus_multiple_tooltip","","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","0","0","","","0","","","","","","","0","0","0","","0","","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","","0","","false","0","","","0","0","0","0","0","0","0","","","false","0","0","0","1.25","1.25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","false","","0","0","0","0","0","0","0","","","0","0","","Affix_Stat_ArmorSpellsword","","0","false","0","","","","","","","","","","","","","","","0"
"","PerkID_Stat_ArmorTrickster","Trickster Armor Attributes  of the Trickster ","Increases Intelligence and Dexterity on an armor piece.","Inherent","","EquippableChest, EquippableLegs, EquippableHead, EquippableHands, EquippableFeet, EquippableAmulet, EquippableRing, EquippableToken","Attribute","","","Affix_Stat_ArmorTrickster","","TricksterSuffix","","1","","OnEquip","","","Perk_Attribute_ArmorTrickster","","1","","","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/misc/icon_attribute_arrow.webp","","","","","false","","0.018,625:0.03134,700:0.04,720:0.16,725:0.032","","","","Attribute","ui_stat_bonus_multiple_tooltip","","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","0","0","","","0","","","","","","","0","0","0","","0","","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","","0","","false","0","","","0","0","0","0","0","0","0","","","false","0","1.25","0","1.25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","false","","0","0","0","0","0","0","0","","","0","0","","Affix_Stat_ArmorTrickster","","0","false","0","","","","","","","","","","","","","","","0"
"","PerkID_Stat_ArmorWarden","Warden Armor Attributes  of the Warden ","Increases Constitution and Dexterity on an armor piece.","Inherent","","EquippableChest, EquippableLegs, EquippableHead, EquippableHands, EquippableFeet, EquippableAmulet, EquippableRing, EquippableToken","Attribute","","","Affix_Stat_ArmorWarden","","WardenSuffix","","1","","OnEquip","","","Perk_Attribute_ArmorWarden","","","","","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/misc/icon_attribute_arrow.webp","","","","","false","","0.018,625:0.03134,700:0.04,720:0.16,725:0.032","","","","Attribute","ui_stat_bonus_multiple_tooltip","","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","0","0","","","0","","","","","","","0","0","0","","0","","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","","0","","false","0","","","0","0","0","0","0","0","0","","","false","1.25","1.25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","false","","0","0","0","0","0","0","0","","","0","0","","Affix_Stat_ArmorWarden","","0","false","0","","","","","","","","","","","","","","","0"
"","PerkID_Stat_ArmorZealot","Zealot Armor Attributes  of the Zealot ","Increases Focus and Strength on an armor piece.","Inherent","FOCSTRBonusT1","EquippableChest, EquippableLegs, EquippableHead, EquippableHands, EquippableFeet, EquippableAmulet, EquippableRing, EquippableToken","Attribute","","","Affix_Stat_ArmorZealot","","ZealotSuffix","","1","","OnEquip","","","Perk_Attribute_ArmorZealot","","","","","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/misc/icon_attribute_arrow.webp","","","","","false","","0.018,625:0.03134,700:0.04,720:0.16,725:0.032","","","","Attribute","ui_stat_bonus_multiple_tooltip","","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","0","0","","","0","","","","","","","0","0","0","","0","","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","","0","","false","0","","","0","0","0","0","0","0","0","","","false","0","0","1.25","0","1.25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","false","","0","0","0","0","0","0","0","","","0","0","","Affix_Stat_ArmorZealot","","0","false","0","","","","","","","","","","","","","","","0"
"","PerkID_Stat_OneHandArtificer","Artificer Sword/Shield Attributes  of the Artificer ","Increases Focus and Dexterity on a weapon that splits its attributes between 2 slots.","Inherent","","Sword, Flail","Attribute","EquippableTool","","Affix_Stat_OneHandArtificer","","ArtificerSuffix","","1","","OnEquip","","","Perk_Attribute_OneHandedArtificer","","1","","","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/misc/icon_attribute_arrow.webp","","","","","false","","0.018,625:0.02956,700:0.03333,720:0.13333,725:0.02667","","","","Attribute","ui_stat_bonus_multiple_tooltip","","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","0","0","","","0","","","","","","","0","0","0","","0","","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","","0","","false","0","","","0","0","0","0","0","0","0","","","false","0","1.5","1.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","false","","0","0","0","0","0","0","0","","","0","0","","Affix_Stat_OneHandArtificer","","0","false","0","","","","","","","","","","","","","","","0"
"","PerkID_Stat_OneHandAssassin","Assassin Sword/Shield Attributes  of the Assassin ","Increases Dexterity and Intelligence on a weapon that splits its attributes between 2 slots.","Inherent","","Sword, Flail","Attribute","EquippableTool","","Affix_Stat_OneHandAssassin","","AssassinSuffix","","1","","OnEquip","","","Perk_Attribute_OneHandedAssassin","","","","","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/misc/icon_attribute_arrow.webp","","","","","false","","0.018,625:0.02956,700:0.03333,720:0.13333,725:0.02667","","","","Attribute","ui_stat_bonus_multiple_tooltip","","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","0","0","","","0","","","","","","","0","0","0","","0","","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","","0","","false","0","","","0","0","0","0","0","0","0","","","false","0","1.5","0","1.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","false","","0","0","0","0","0","0","0","","","0","0","","Affix_Stat_OneHandAssassin","","0","false","0","","","","","","","","","","","","","","","0"
"","PerkID_Stat_OneHandBarbarian","Barbarian Sword/Shield Attributes  of the Barbarian ","Increases Strength and Constitution on a weapon that splits its attributes between 2 slots.","Inherent","","Sword, Flail","Attribute","EquippableTool","","Affix_Stat_OneHandBarbarian","","BarbarianSuffix","","1","","OnEquip","","","Perk_Attribute_OneHandedBarbarian","","","","","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/misc/icon_attribute_arrow.webp","","","","","false","","0.018,625:0.02956,700:0.03333,720:0.13333,725:0.02667","","","","Attribute","ui_stat_bonus_multiple_tooltip","","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","0","0","","","0","","","","","","","0","0","0","","0","","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","","0","","false","0","","","0","0","0","0","0","0","0","","","false","1.5","0","0","0","1.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","false","","0","0","0","0","0","0","0","","","0","0","","Affix_Stat_OneHandBarbarian","","0","false","0","","","","","","","","","","","","","","","0"
"","PerkID_Stat_OneHandBattlemage","Battlemage Sword/Shield Attributes  of the Battlemage ","Increases Intelligence and Strength on a weapon that splits its attributes between 2 slots.","Inherent","","Sword, Flail","Attribute","EquippableTool","","Affix_Stat_OneHandBattlemage","","BattlemageSuffix","","1","","OnEquip","","","Perk_Attribute_OneHandedBattlemage","","1","","","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/misc/icon_attribute_arrow.webp","","","","","false","","0.018,625:0.02956,700:0.03333,720:0.13333,725:0.02667","","","","Attribute","ui_stat_bonus_multiple_tooltip","","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","0","0","","","0","","","","","","","0","0","0","","0","","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","","0","","false","0","","","0","0","0","0","0","0","0","","","false","0","0","0","1.5","1.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","false","","0","0","0","0","0","0","0","","","0","0","","Affix_Stat_OneHandBattlemage","","0","false","0","","","","","","","","","","","","","","","0"
"","PerkID_Stat_OneHandBrigand","Brigand Sword/Shield Attributes  of the Brigand ","Increases Dexterity and Constitution on a weapon that splits its attributes between 2 slots.","Inherent","","Sword, Flail","Attribute","EquippableTool","","Affix_Stat_OneHandBrigand","","BrigandSuffix","","1","","OnEquip","","","Perk_Attribute_OneHandedBrigand","","1","","","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/misc/icon_attribute_arrow.webp","","","","","false","","0.018,625:0.02956,700:0.03333,720:0.13333,725:0.02667","","","","Attribute","ui_stat_bonus_multiple_tooltip","","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","0","0","","","0","","","","","","","0","0","0","","0","","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","","0","","false","0","","","0","0","0","0","0","0","0","","","false","1.5","1.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","false","","0","0","0","0","0","0","0","","","0","0","","Affix_Stat_OneHandBrigand","","0","false","0","","","","","","","","","","","","","","","0"
"","PerkID_Stat_OneHandCavalier","Cavalier Sword/Shield Attributes  of the Cavalier ","Increases Dexterity and Strength on a weapon that splits its attributes between 2 slots.","Inherent","","Sword, Flail","Attribute","EquippableTool","","Affix_Stat_OneHandCavalier","","CavalierSuffix","","1","","OnEquip","","","Perk_Attribute_OneHandedCavalier","","1","","","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/misc/icon_attribute_arrow.webp","","","","","false","","0.018,625:0.02956,700:0.03333,720:0.13333,725:0.02667","","","","Attribute","ui_stat_bonus_multiple_tooltip","","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","0","0","","","0","","","","","","","0","0","0","","0","","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","","0","","false","0","","","0","0","0","0","0","0","0","","","false","0","1.5","0","0","1.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","false","","0","0","0","0","0","0","0","","","0","0","","Affix_Stat_OneHandCavalier","","0","false","0","","","","","","","","","","","","","","","0"
"","PerkID_Stat_OneHandCleric","Cleric Sword/Shield Attributes  of the Cleric ","Increases Focus and Constitution on a weapon that splits its attributes between 2 slots.","Inherent","","Sword, Flail","Attribute","EquippableTool","","Affix_Stat_OneHandCleric","","ClericSuffix","","1","","OnEquip","","","Perk_Attribute_OneHandedCleric","","","","","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/misc/icon_attribute_arrow.webp","","","","","false","","0.018,625:0.02956,700:0.03333,720:0.13333,725:0.02667","","","","Attribute","ui_stat_bonus_multiple_tooltip","","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","0","0","","","0","","","","","","","0","0","0","","0","","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","","0","","false","0","","","0","0","0","0","0","0","0","","","false","1.5","0","1.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","false","","0","0","0","0","0","0","0","","","0","0","","Affix_Stat_OneHandCleric","","0","false","0","","","","","","","","","","","","","","","0"
"","PerkID_Stat_OneHandDruid","Druid Sword/Shield Attributes  of the Druid ","Increases Constitution and Intelligence on a weapon that splits its attributes between 2 slots.","Inherent","","Sword, Flail","Attribute","EquippableTool","","Affix_Stat_OneHandDruid","","DruidSuffix","","1","","OnEquip","","","Perk_Attribute_OneHandedDruid","","1","","","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/misc/icon_attribute_arrow.webp","","","","","false","","0.018,625:0.02956,700:0.03333,720:0.13333,725:0.02667","","","","Attribute","ui_stat_bonus_multiple_tooltip","","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","0","0","","","0","","","","","","","0","0","0","","0","","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","","0","","false","0","","","0","0","0","0","0","0","0","","","false","1.5","0","0","1.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","false","","0","0","0","0","0","0","0","","","0","0","","Affix_Stat_OneHandDruid","","0","false","0","","","","","","","","","","","","","","","0"
"","PerkID_Stat_OneHandDuelist","Duelist Sword/Shield Attributes  of the Duelist ","Increases Dexterity and Focus on a weapon that splits its attributes between 2 slots.","Inherent","","Sword, Flail","Attribute","EquippableTool","","Affix_Stat_OneHandDuelist","","DuelistSuffix","","1","","OnEquip","","","Perk_Attribute_OneHandedDuelist","","","","","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/misc/icon_attribute_arrow.webp","","","","","false","","0.018,625:0.02956,700:0.03333,720:0.13333,725:0.02667","","","","Attribute","ui_stat_bonus_multiple_tooltip","","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","0","0","","","0","","","","","","","0","0","0","","0","","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","","0","","false","0","","","0","0","0","0","0","0","0","","","false","0","1.5","1.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","false","","0","0","0","0","0","0","0","","","0","0","","Affix_Stat_OneHandDuelist","","0","false","0","","","","","","","","","","","","","","","0"
"","PerkID_Stat_OneHandFighter","Fighter Sword/Shield Attributes  of the Fighter ","Increases Strength and Dexterity on a weapon that splits its attributes between 2 slots.","Inherent","","Sword, Flail","Attribute","EquippableTool","","Affix_Stat_OneHandFighter","","FighterSuffix","","1","","OnEquip","","","Perk_Attribute_OneHandedFighter","","","","","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/misc/icon_attribute_arrow.webp","","","","","false","","0.018,625:0.02956,700:0.03333,720:0.13333,725:0.02667","","","","Attribute","ui_stat_bonus_multiple_tooltip","","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","0","0","","","0","","","","","","","0","0","0","","0","","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","","0","","false","0","","","0","0","0","0","0","0","0","","","false","0","1.5","0","0","1.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","false","","0","0","0","0","0","0","0","","","0","0","","Affix_Stat_OneHandFighter","","0","false","0","","","","","","","","","","","","","","","0"
"","PerkID_Stat_OneHandKnight","Knight Sword/Shield Attributes  of the Knight ","Increases Constitution and Strength on a weapon that splits its attributes between 2 slots.","Inherent","","Sword, Flail","Attribute","EquippableTool","","Affix_Stat_OneHandKnight","","KnightSuffix","","1","","OnEquip","","","Perk_Attribute_OneHandedKnight","","1","","","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/misc/icon_attribute_arrow.webp","","","","","false","","0.018,625:0.02956,700:0.03333,720:0.13333,725:0.02667","","","","Attribute","ui_stat_bonus_multiple_tooltip","","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","0","0","","","0","","","","","","","0","0","0","","0","","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","","0","","false","0","","","0","0","0","0","0","0","0","","","false","1.5","0","0","0","1.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","false","","0","0","0","0","0","0","0","","","0","0","","Affix_Stat_OneHandKnight","","0","false","0","","","","","","","","","","","","","","","0"
"","PerkID_Stat_OneHandMage","Mage Sword/Shield Attributes  of the Mage ","Increases Intelligence and Focus on a weapon that splits its attributes between 2 slots.","Inherent","","Sword, Flail","Attribute","EquippableTool","","Affix_Stat_OneHandMage","","MageSuffix","","1","","OnEquip","","","Perk_Attribute_OneHandedMage","","1","","","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/misc/icon_attribute_arrow.webp","","","","","false","","0.018,625:0.02956,700:0.03333,720:0.13333,725:0.02667","","","","Attribute","ui_stat_bonus_multiple_tooltip","","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","0","0","","","0","","","","","","","0","0","0","","0","","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","","0","","false","0","","","0","0","0","0","0","0","0","","","false","0","0","1.5","1.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","false","","0","0","0","0","0","0","0","","","0","0","","Affix_Stat_OneHandMage","","0","false","0","","","","","","","","","","","","","","","0"
